1.942201	874.521395	874.610668	876.51107	876.600343	
1.95385	874.630343	874.706661	876.620019	876.696337	
1.964283	874.727346	874.793928	876.717021	876.783603	
1.973029	874.808229	874.881194	876.797904	876.879596	
1.984689	874.915169	874.968461	876.904844	876.966863	
1.994259	875.00393	875.064454	876.993606	877.054129	
2.00413	875.091814	875.142994	877.08149	877.132669	
2.015849	875.197086	875.23026	877.186762	877.219935	
2.024163	875.27151	875.3088	877.261186	877.298475	
2.035671	875.373547	875.38734	877.363222	877.377015	
2.045647	875.461435	875.474606	877.45111	877.455555	
2.055569	875.548316	875.561873	877.537991	877.542821	
2.066324	875.641765	875.631686	877.631441	877.621361	
2.077757	875.740263	875.718952	877.729938	877.708628	
2.088014	875.828079	875.806219	877.817755	877.787167	
2.097186	875.90613	875.876032	877.895805	877.865707	
2.107603	875.994048	875.972025	877.983723	877.952974	
2.119348	876.092364	876.050565	878.082039	878.04024	
2.128018	876.164543	876.137831	878.154218	878.127507	
2.13955	876.259715	876.225098	878.249391	878.214773	
2.148806	876.335543	876.312364	878.325218	878.302039	
2.159272	876.422208	876.399631	878.411883	878.389306	
2.170626	876.512353	876.495624	878.502028	878.485299	
2.179013	876.579636	876.58289	878.569311	878.572566	
2.190011	876.667101	876.678883	878.656777	878.659832	
2.201683	876.762258	876.76615	878.751934	878.755825	
2.211312	876.834468	876.853416	878.824143	878.843092	
2.222431	876.920745	876.949409	878.91042	878.930358	
2.232052	876.996507	877.027949	878.986182	879.017624	
2.242782	877.076832	877.115216	879.066507	879.104891	
2.253137	877.155318	877.202482	879.144994	879.192157	
2.263385	877.232419	877.281022	879.222095	879.270697	
2.273007	877.304207	877.359562	879.293883	879.349237	
2.28222	877.3727	877.438102	879.362376	879.427777	
2.292388	877.44719	877.516641	879.436865	879.506317	
2.303714	877.530705	877.586454	879.52038	879.57613	
2.314448	877.607102	877.656268	879.596777	879.645943	
2.325363	877.685149	877.726081	879.674824	879.715756	
2.335432	877.756543	877.795894	879.746219	879.785569	
2.345692	877.828664	877.856981	879.818339	879.855383	
2.356034	877.900753	877.926794	879.890428	879.916469	
2.36602	877.969773	877.98788	879.959449	879.986282	
2.376059	878.038556	878.048967	880.028231	880.047369	
2.40254	878.214568	878.214773	880.204243	880.213175	
2.408507	878.254394	878.24968	880.24407	880.239355	
2.419689	878.328097	878.310766	880.317773	880.309168	
2.428818	878.389422	878.380579	880.379097	880.370255	
2.438997	878.453789	878.441666	880.443465	880.431341	
2.449129	878.518834	878.511479	880.50851	880.492428	
2.459815	878.586712	878.572566	880.576387	880.562241	
